#full_name,epoch_mjd,q,e,i,w,om,tp_cal,orbit_id,neo,M1,M2,diameter,extent,albedo,rot_per,per_y,moid,sigma_per,K1,K2
"     C/2009 R1 (McNaught)",55297,.4050868943926803,1.000413202490796,77.03076498095443,130.6931027466904,322.6226629291746,20100702.6781501,"JPL 29",,9.9,,,,,,,.446156,,6.75,
"     C/2009 S3 (Lemmon)",55891,6.474514637878233,1.001419165834663,60.38460099167354,129.7608599733522,225.1325296041105,20111211.2507047,"JPL 62",,11.7,,,,,,,5.72572,,4.5,
"     C/2009 T1 (McNaught)",55288,6.220409381473258,.9983074266778597,89.89393225979154,282.5290506585912,54.40738633747255,20091008.2532287,"JPL 29",,8.1,11.2,,,,,222800.118121431,5.93499,2023100.,7.5,5.
"     P/2009 T2 (La Sagra)",55153,1.754749552209695,.7689905856432068,28.10638609176597,215.4709136579588,215.9856324474208,20100112.8415135,"JPL 30",,13.8,15.8,,,,,20.935647337986,.821611,.23883,10.5,5.
"     C/2009 T3 (LINEAR)",55167,2.281140242536718,.9994708513061257,148.7418178214766,32.44778903709462,60.09301710133919,20100112.0565196,"JPL 24",,13.6,,,,,,283054.190473721,1.34008,2615900.,8.75,
"     C/2009 U1 (Garradd)",55123,5.382604981428634,1.015009237069738,91.23607043896649,269.0430110232571,43.3854615225045,20081007.9185520,"JPL 4",,7.8,11.9,,,,,,5.27451,,10.,5.
"     C/2009 U3 (Hill)",55197,1.414424588668167,.9915765087278947,51.26076675878746,77.70140022082248,49.32288318921394,20100320.2547389,"JPL 36",,15.4,,,,,,2175.90386373424,.867814,392.12,6.,
"     C/2009 U5 (Grauer)",55229,6.094240030878758,.9994240212136143,25.47267563939661,23.81351304421512,121.1740914722554,20100622.4932182,"JPL 26",,11.8,,,,,,1088373.10924162,5.12417,2.1924E7,4.5,
"     C/2009 UG89 (Lemmon)",55499,3.931171206981027,1.007959783401028,130.0998277888015,60.65133772181098,321.0070613051065,20101216.2621954,"JPL 57",,5.2,12.0,,,,,,3.19625,,15.75,5.
"     C/2009 W2 (Boattini)",55177,6.90713369547101,.999553883256491,164.4905237743914,121.3259575923817,199.5800742079614,20100501.6708715,"JPL 13",,6.9,11.7,,,,,1926558.54374279,5.9522,1.2682E8,10.,5.
"     P/2009 WX51 (Catalina)",55174,.7999563761832718,.7402937988877034,9.59259893347728,118.0162516918238,31.75840423810663,20100131.0753139,"JPL 21",Y,20.6,,,,,,5.40610130193046,.0093328,.0997,10.,
"     C/2009 Y1 (Catalina)",55591,2.520494547785312,.99328973614478,107.3165615235073,127.3913282647622,160.2770456976384,20110128.9017422,"JPL 83",,6.4,11.5,,,,,7279.93412673382,1.79595,1132.9,14.25,5.
"     P/2009 Y2 (Kowalski)",55207,2.339192810141341,.6405255558675687,29.92960938254342,171.961933819713,262.1265166849132,20100330.6937535,"JPL 16",,6.2,15.9,,,,,16.5998896741438,1.35714,2.7,28.75,5.
"     P/2010 A3 (Hill)",55254,1.621827927769644,.7322295297346463,15.02825904745745,41.28186875128799,64.82907079752725,20100403.6811105,"JPL 28",,6.4,16.0,,,,,14.9063509640121,.669989,.57478,38.25,5.
"     C/2010 A4 (Siding Spring)",55320,2.737995549463117,.9906259644167691,96.73013770441914,271.6852761319831,346.6855023540158,20101008.7405642,"JPL 22",,7.1,13.5,,,,,4991.91765145857,2.53071,2226.2,15.5,5.
"     C/2010 B1 (Cardinal)",55496,2.941486383691035,.998994447126672,101.9776538367819,211.519956085382,277.2139048238981,20110207.0598794,"JPL 68",,10.1,11.8,,,,,158216.254387745,2.06597,216820.,6.75,5.
"     P/2010 C1 (Scotti)",55264,5.234903523672213,.2591090851424597,9.142473574740862,3.665919539171023,142.0341619461492,20091201.6124379,"JPL 14",,7.3,13.5,,,,,18.7819128802789,4.2474,.36425,13.75,5.
"     P/2010 D2 (WISE)",55440,3.659053504677491,.4530244026325743,57.1769742299665,120.068180014667,319.8358599165465,20100305.1614885,"JPL 13",,14.4,,,,,,17.3025222109421,2.94461,.54175,4.5,
"     C/2010 D3 (WISE)",55542,4.247541849359064,.9996287220477997,76.39482006562122,304.6426210513251,255.2346089610491,20100903.9208648,"JPL 16",,12.1,,,,,,1223674.64655008,3.58572,2.9877E7,6.,
"     C/2010 D4 (WISE)",55298,7.148208572698182,.8894597296651968,105.6596518671232,44.48931867036035,266.7835142639501,20090330.9328857,"JPL 14",,11.6,,,,,,520.023826628345,6.37261,109.09,4.5,
"     C/2010 DG56 (WISE)",55374,1.591451433561356,.9764363776999954,160.4173466758458,318.2894118826337,3.869456404747797,20100515.5622612,"JPL 11",,17.8,,,,,,555.053962815375,.650383,203.4,4.5,
"     C/2010 E1 (Garradd)",55286,2.662196801154881,.9758861608920391,71.69780414004083,296.9866694147084,169.2924259164864,20091107.9640376,"JPL 13",,11.9,14.8,,,,,1160.02914253856,2.06699,4045.1,9.75,5.
"     P/2010 E2 (Jarnac)",55288,2.39873318337915,.7223701008074761,15.43700003047995,8.294555078399933,177.8993706640858,20100407.9264522,"JPL 16",,14.4,16.4,,,,,25.3969616858988,1.40231,.82056,10.,5.
"     C/2010 E3 (WISE)",55262,2.269054650088048,.9922169094622411,96.35781398033313,50.43275312668848,117.2724645991792,20100405.5046227,"JPL 6",,13.4,18.5,,,,,4977.91541217045,1.54535,2296900.,14.75,5.
"     C/2010 E5 (Scotti)",55288,3.88844462888347,.8427393911004639,18.9101637738186,147.8582491036396,17.08381074896005,20091121.4458623,"JPL 15",,7.3,14.5,,,,,122.9538554656,2.91449,30.63,17.,5.
"     C/2010 F1 (Boattini)",55288,3.587530040704582,.9475349150908285,64.93572087323412,127.5121490470241,344.3897909706914,20091110.5650362,"JPL 15",,7.0,13.8,,,,,565.452269838176,2.87211,693.82,15.75,5.
"     C/2010 F3 (Scotti)",55384,5.446686045753883,.9132638842623999,4.647569321014638,31.25651383053776,157.4101534913772,20100804.5365442,"JPL 19",,13.2,,,,,,497.630238193244,4.44901,141.45,4.5,
"     C/2010 F4 (Machholz)",55285,.6138264939977027,1.000036470434923,89.14566820689076,120.7088308616833,237.2905545520301,20100406.1061552,"JPL 9",,13.9,,,,,,,.153026,,10.,
"     C/2010 FB87 (WISE-Garradd)",55709,2.842763152599134,.9905008479762433,107.6253577857665,265.0258401521044,89.90219171992796,20101107.3900724,"JPL 57",,11.1,,,,,,5177.16446231923,2.53837,1182.9,4.5,
"     C/2010 G1 (Boattini)",55297,1.204547141369098,.9974761783692827,78.38709952492869,168.6314916080522,287.4483957706563,20100402.5400897,"JPL 11",,14.1,16.0,,,,,10426.9170094892,.231336,655810.,4.5,5.
"     C/2010 G2 (Hill)",55772,1.980773857555262,.9794071274976454,103.7452832541167,137.4252805316589,246.7810058805305,20110902.0504143,"JPL 102",,10.8,,,,,,943.376708627961,1.16908,17.106,6.25,
"     C/2010 G3 (WISE)",55397,4.907650665905385,.9981419877202846,108.2675999646729,75.19842902924908,313.7183006100888,20100411.0748454,"JPL 25",,8.7,12.1,,,,,135751.861776561,4.49206,750580.,9.25,5.
"     C/2010 H1 (Garradd)",55324,2.745544345649212,.9996768185832923,36.53163220542724,233.8202861497062,347.384052955756,20100618.9002161,"JPL 9",,12.4,16.2,,,,,783035.272751598,1.89771,4.338E7,11.,5.
"     P/2010 H2 (Vales)",55324,3.107734396801548,.1929077165714307,14.25291236494805,130.1233349491815,64.30889926667975,20100309.3526095,"JPL 26",,7.0,,,,,,7.55595306618738,2.12986,.055003,10.,
"     P/2010 H4 (Scotti)",55321,4.820931378542509,.2721471145483182,2.314286022222926,181.188945234406,44.84659602288561,20100703.4352793,"JPL 8",,10.8,14.0,,,,,17.0466566917678,3.81185,11.546,10.,5.
"     P/2010 H5 (Scotti)",55339,6.025951078469447,.1564488022227643,14.08718373611171,175.1299397461786,24.89947620247765,20100417.7090830,"JPL 6",,9.6,13.2,,,,,19.0932313529699,5.02389,.52648,10.,5.
"     C/2010 J1 (Boattini)",55339,1.695658122071553,.9538278856884679,134.3849445974527,333.1091169501718,254.8133868845611,20100204.8196994,"JPL 17",,11.4,15.7,,,,,222.559430145519,.735101,309.06,15.,5.
"     C/2010 J2 (McNaught)",55424,3.386996133687951,.9994591944383925,125.8515399945362,4.616552714241796,311.7948456006354,20100603.8650072,"JPL 32",,10.1,12.9,,,,,495642.489623461,2.37404,4796200.,9.5,5.
"     P/2010 J3 (McMillan)",55356,2.455110518763155,.7268227351027902,13.25507775342125,157.3124586544468,106.6611888500052,20100823.4638215,"JPL 26",,11.4,14.7,,,,,26.9431236407252,1.44536,.78063,11.5,5.
"     C/2010 J4 (WISE)",55333,1.085532677520908,.9999935925132187,162.2965271698157,83.75334172763874,316.4053868551018,20100503.1716013,"JPL 8",,19.6,21.1,,,,,69733421.7422956,.306542,5.835E13,10.,5.
"     P/2010 JC81 (WISE)",55908,1.810828664947294,.7773506455785488,38.69026902738793,12.57330798719058,30.76805234895705,20110426.5538371,"JPL 51",,10.3,13.5,,,,,23.1948774839766,.827644,.12062,10.,5.
"     C/2010 KW7 (WISE)",55524,2.570441622259956,.9742556867305437,147.0608373144838,332.3057549138623,104.7615010241332,20101011.3450453,"JPL 17",,15.9,,4.870,,0.047,,997.695130378132,1.62531,319.88,4.5,
"     C/2010 L3 (Catalina)",55541,9.882906994009696,.9992416163381267,102.6310721376384,121.7739674437364,38.27534016305332,20101110.4646195,"JPL 22",,4.7,9.9,,,,,1487653.58217652,9.29284,5.0983E7,10.,5.
"     C/2010 L4 (WISE)",55385,2.825535958470039,.9647120093628968,102.8180833518523,95.76861780668467,125.5401686772342,20100223.6552528,"JPL 13",,12.9,15.5,,,,,716.504736816798,2.53019,1821.4,7.75,5.
"     C/2010 L5 (WISE)",55379,.7911694518314281,.904213935128771,147.0489422836135,214.7635879881051,206.4722722735252,20100423.1633416,"JPL 7",Y,18.9,20.6,,,,,23.7388113928874,.113177,192.12,4.5,5.
"     C/2010 M1 (Gibbs)",55368,7.977048459608634,1.003926631945283,116.5763144698034,167.1888553918067,66.48616037427887,20101207.7286081,"JPL 9",,7.4,,,,,,,6.98158,,10.,
"     C/2010 R1 (LINEAR)",56085,5.621417633849625,1.003665067972281,156.9333694322252,114.4960388905808,343.6496588264565,20120518.8928522,"JPL 85",,6.5,10.4,,,,,,4.69176,,10.,5.
"     C/2010 S1 (LINEAR)",56229,5.899919327718969,1.00124863730886,125.335282718799,118.6171867342189,93.43229157444739,20130520.3296801,"JPL 181",,5.8,,,,,,,5.20385,,6.75,
"     P/2010 T2 (PANSTARRS)",55512,3.753596250124801,.3232208543240415,8.010783500463612,355.9417701262103,59.64929723313981,20110709.8256781,"JPL 9",,7.3,14.5,,,,,13.0619821321069,2.76501,3.0074,17.5,5.
"     P/2010 TO20 (LINEAR-Grauer)",55832,5.105326446625297,.08853300950705005,2.639091348169614,251.8934416362742,43.96555995758553,20080909.5797637,"JPL 11",,7.0,,,,,,13.2565972006397,4.08952,.35643,12.5,
"     P/2010 U1 (Boattini)",55524,4.903171796662708,.2611110080475125,8.246250128126514,88.99810467202231,281.3903632199907,20100328.4002834,"JPL 16",,7.0,13.0,,,,,17.0944476662869,3.91586,.31884,13.5,5.
"     C/2010 U3 (Boattini)",57905,8.44582350505862,1.000914921354684,55.51204547415212,88.06441326204036,43.07277457679459,20190226.0994628,"JPL 143",,6.5,8.3,,,,,,7.92852,,6.,5.
"     P/2010 UH55 (Spacewatch)",55677,2.767967633769075,.5751342802270648,8.662558273712227,221.6180586378951,235.2643954496181,20110510.3611020,"JPL 16",,7.1,15.2,,,,,16.6292313861022,1.79215,.33258,18.,5.
"     P/2010 WK (LINEAR)",55583,1.765178493941443,.6919866306096585,11.47912510856336,40.8499919417121,11.48827491899084,20101019.7540289,"JPL 20",,15.7,,,,,,13.7194528757842,.793264,.13526,4.5,
"     C/2010 X1 (Elenin)",55651,.4824207940167428,1.000067251452369,1.83956811421481,343.7981179505746,323.2351474030079,20110910.7197473,"JPL 39",,12.6,,,,,,,.0306307,,6.25,
"     P/2011 A2 (Scotti)",55871,1.558431769025045,.4987107669537619,4.474173289824082,94.56619100006381,54.72627328980756,20101222.4868186,"JPL 20",,17.6,,,,,,5.48159981265836,.578915,.00049927,4.5,
"     C/2011 A3 (Gibbs)",55749,2.344841359159311,.9979938825751231,26.07435262883368,141.1610776277263,124.895271952043,20111216.0878457,"JPL 62",,9.9,12.2,,,,,39961.6926829501,1.38479,62928.,8.5,5.
"     C/2011 C1 (McNaught)",55666,.8833783523685972,.9974331783204083,16.8256172380539,84.47350922446758,192.4383668029876,20110418.0022044,"JPL 34",,12.7,16.5,,,,,6384.61601356585,.1836,4.E3,17.5,5.
"     P/2011 C2 (Gibbs)",55845,5.388547717622368,.2684718598624878,10.91094365924068,160.563611569923,12.20198083881589,20120107.9093098,"JPL 28",,7.1,12.9,,,,,19.9925985863421,4.39802,.31852,12.75,5.
"     C/2011 C3 (Gibbs)",55636,1.516894581976452,.9952743991253196,49.37610702104371,206.809904731103,20.8899634446835,20110407.5280829,"JPL 13",,14.1,18.6,,,,,5751.16390735961,.57027,44157.,22.75,5.
"     C/2011 F1 (LINEAR)",56003,1.818879458128998,1.000042540832777,56.6107679212758,192.5649188491038,85.11890675851191,20130108.0360068,"JPL 89",,10.3,,,,,,,.816003,,4.5,
"     P/2011 FR143 (Lemmon)",55779,3.735424646733953,.4530489663870787,16.01360027644634,349.9169820158194,191.022625980524,20110310.5988692,"JPL 8",,14.7,,,,,,17.8482442744529,2.73965,.52939,4.5,
"     C/2011 G1 (McNaught)",55885,2.155141635981529,1.0010001746876,162.2334981271972,354.550126456348,152.5909602984702,20110916.4121918,"JPL 32",,14.4,,,,,,,1.16492,,5.,
"     C/2011 J2 (LINEAR)",56679,3.443446474818716,1.000504558674218,122.7988226013312,85.29608230378025,163.9475684060354,20131225.3059851,"JPL 140",,7.7,10.3,,,,,,3.00424,,7.5,5.
"     C/2011 J2-B (LINEAR)",56936,3.442848400894227,1.001330781705065,122.8023475103961,85.26719263970504,163.9429873370576,20131225.2470361,"JPL 4",,6.9,13.9,,,,,,3.00374,,14.5,5.
"     C/2011 J2-C (LINEAR)",56958,3.442653441532593,1.0,122.7947263450786,85.27425531831003,163.9521129325959,20131225.1898986,"JPL 4",,,13.7,,,,,,3.0033,,,5.
"     C/2011 J3 (LINEAR)",55711,1.450992227876091,.9258319357568648,114.7123817918573,27.84496409840208,21.51228368098265,20110124.3879787,"JPL 12",,16.2,,,,,,86.5327319489364,.516632,154.1,4.5,
"     P/2011 JB15 (Spacewatch-Boattini)",55721,5.018709948932572,.3187358370517921,19.14127272657622,110.926709178121,153.7681804936313,20120121.6711236,"JPL 15",,6.9,12.2,,,,,19.9950747226468,4.06236,.39791,13.,5.
"     C/2011 K1 (Schwartz-Holvorcem)",55715,3.376629209638878,1.007027970829694,122.62486475,167.09708095,70.73739296643215,20110421.9276282,"JPL 9",,11.7,14.2,,,,,,2.37805,,10.,5.
"     C/2011 KP36 (Spacewatch)",57558,4.883307120111355,.8728684587173366,18.98678073766201,180.5951008379727,173.4003272363083,20160526.8749413,"JPL 108",,7.5,9.5,55.100,,0.101,,238.067050876826,3.87888,.80926,7.,5.
"     C/2011 L1 (McNaught)",55734,2.242373711221951,.7967985213593568,65.51267762366047,294.4706598268829,252.3638461023042,20101218.3020451,"JPL 15",,10.4,14.2,,,,,36.6589394320441,1.61025,7.6005,12.5,5.
"     C/2011 L2 (McNaught)",55812,1.943448904548063,1.001772573495169,104.2574261261314,257.0281276952634,131.3477253936223,20111101.2731257,"JPL 15",,11.8,17.3,,,,,,1.49674,,13.,5.
"     C/2011 L3 (McNaught)",55778,1.923845534598865,1.000101676263677,87.11442266015185,27.72702943918406,307.7552007754244,20110810.5004344,"JPL 25",,14.7,,,,,,,.986314,,4.5,
"     C/2011 L4 (PANSTARRS)",56365,.3015442238164768,1.000032767108972,84.20819702923397,333.6516376633611,65.66588639150341,20130310.1699600,"JPL 137",,7.8,,,,,,,.660345,,6.5,
"     C/2011 L6 (Boattini)",55793,6.787628639215751,1.003737758104043,171.4562474433502,331.5987257996812,214.4826575429092,20110122.7896935,"JPL 8",,13.2,,,,,,,5.77856,,4.5,
"     C/2011 M1 (LINEAR)",55744,.8957526051155204,1.002674264300668,70.18317197361739,119.568946668613,324.7956733500447,20110907.5724667,"JPL 8",,12.3,17.8,,,,,,.177596,,18.25,5.
"     P/2011 N1 (ASH)",55925,2.857717480375384,.5459461023265804,35.66888367032587,331.0561884672269,77.69050998736151,20120531.2865162,"JPL 32",,12.8,,,,,,15.7897781160933,1.91231,.11459,5.25,
"     P/2011 NO1 (Elenin)",55757,1.240969025407936,.7789841914811642,15.38420163394576,263.4465227318821,296.1139033145848,20110120.1980794,"JPL 10",Y,17.1,,,,,,13.3049916733301,.380671,3.1733,4.5,
"     C/2011 N2 (McNaught)",55767,2.563359894667371,.9997033297941526,33.67502507449191,357.0414130407124,274.0190324563712,20111018.7428209,"JPL 10",,7.1,14.6,,,,,803177.771714591,1.54755,5.4526E8,21.25,5.
"     C/2011 N3 (SOHO)",55747,.005310329843512392,1.000271255920924,144.4434282960196,85.04573901047411,6.431114815952422,20110706.0020636,"JPL 2",,,,,,,,,.554792,,,
"     C/2011 O1 (LINEAR)",56169,3.890652677082244,.9967843041955771,76.49888598673195,232.3825977424196,89.81681151984263,20120818.4708169,"JPL 58",,7.5,11.2,,,,,42085.2060293142,3.18751,51497.,9.5,5.
"     P/2011 P1 (McNaught)",55833,4.955674343083501,.3596771664206813,6.170965019659189,342.5814462413733,9.531979043645689,20100721.9994535,"JPL 24",,6.9,12.3,,,,,21.530983007222,3.95039,1.6889,11.75,5.
"     C/2011 P2 (PANSTARRS)",55966,6.148104958574098,.369819231884631,8.989635670048697,76.38463321861438,204.0185248369797,20100913.5143899,"JPL 12",,6.7,12.4,,,,,30.4735039633523,5.14701,1.5383,12.,5.
"     C/2011 Q1 (PANSTARRS)",55825,6.780085405768498,.9979126544659841,94.86201443804366,135.9264482236275,142.2439066896546,20110629.4548810,"JPL 13",,7.5,11.3,,,,,185126.857223639,6.01858,5058900.,10.,5.
"     C/2011 Q2 (McNaught)",55820,1.349560902203217,1.000074961854828,36.86657639635956,34.62856985816699,287.3695262596481,20120119.7884934,"JPL 12",,4.7,12.9,,,,,,.415556,,23.25,5.
"     P/2011 Q3 (McNaught)",55838,2.367778574982807,.5315328110342771,6.051989489989321,310.2201147806904,35.31891708058635,20110814.2859715,"JPL 18",,14.8,,,,,,11.3632108156077,1.36575,.17995,8.,
"     C/2011 Q4 (SWAN)",55870,1.112227416706415,.974158227443668,147.8430700500252,1.880850387483179,252.0857091205893,20110921.0834551,"JPL 7",,11.7,16.2,,,,,282.367785043417,.0987022,33.512,9.25,5.
"     C/2011 R1 (McNaught)",56224,2.07957108377623,1.00074116581749,116.1968421515487,308.861191719694,221.4084577921081,20121019.6209315,"JPL 76",,9.9,,,,,,,1.313,,6.,
"     P/2011 S1 (Gibbs)",56405,6.894272392227426,.2031871808841568,2.679312493288621,193.3401340178101,218.8963097728602,20140823.5808689,"JPL 36",,7.0,11.5,,,,,25.4510902635046,5.9063,.2161,11.,5.
"     C/2011 S2 (Kowalski)",55857,1.115120350025716,.9316148499421462,17.57253785793546,192.1899849795159,288.0703246751929,20111026.3477658,"JPL 17",Y,15.6,,,,,,65.848836850884,.137793,12.536,4.5,
"     C/2011 U3 (PANSTARRS)",55873,1.071437247480918,1.000449228774744,116.7759557054995,287.8238931135182,228.3789198430203,20120603.8961070,"JPL 8",,11.8,,,,,,,.469106,,14.5,
"     P/2011 UA134 (Spacewatch-PANSTARRS)",55886,2.051509997031235,.6327008112046073,10.53949438836599,32.32197937519727,40.63821959388974,20111207.1942516,"JPL 14",,15.7,17.6,,,,,13.2004490423712,1.07409,.63777,10.,5.
"     C/2011 UF305 (LINEAR)",56194,2.138211981833665,1.000674103519054,93.96074438890552,121.9944825257625,297.4358691551147,20120722.1654056,"JPL 64",,6.6,12.0,,,,,,1.49299,,15.5,5.
"     P/2011 V1 (Boattini)",55867,1.709324459954524,.5553639464704978,7.398202171237043,259.5431656798639,60.08354864566956,20110511.9185165,"JPL 5",,17.6,,,,,,7.53768442288156,.714972,8.4397,4.5,
"     P/2011 W1 (PANSTARRS)",55934,3.312060743982322,.2886515598754274,3.718612751134682,282.4728480997156,161.8837154125267,20120122.5391750,"JPL 17",,7.3,14.4,,,,,10.0468997054363,2.33076,.11891,19.,5.
"     C/2011 W3 (Lovejoy)",55901,.005553814151232848,.9999294152687143,134.3558107377023,53.50921241435645,326.3691470244605,20111216.0118090,"JPL 58",,15.3,20.6,,,,,697.957643736574,.490179,1213.8,9.3,5.
"     P/2011 Y2 (Boattini)",55923,1.787147805365588,.7129204468767503,6.351398892805054,131.1876136876323,310.0183882902152,20120321.6960094,"JPL 9",,13.6,,,,,,15.5326486365204,.810148,1.1236,16.25,
"     C/2011 Y3 (Boattini)",55927,3.497843193107734,.7049148254644865,26.51685373785763,340.6799065742463,84.80260480082671,20110822.9386690,"JPL 7",,11.7,15.0,,,,,40.8119758483711,2.52451,31.222,10.,5.
"     C/2012 A1 (PANSTARRS)",56287,7.604434452614377,1.001194957692109,120.9000173923967,191.7586959021335,277.9720387449908,20131129.6396267,"JPL 57",,10.1,,,,,,,6.63522,,5.25,
"     C/2012 A2 (LINEAR)",56263,3.537474521666916,.9963877725497086,125.8684773041127,101.6720433046215,191.4047721428131,20121105.1008413,"JPL 94",,10.6,,,,,,30646.8293583988,3.00404,9978.6,5.5,
"     P/2012 B1 (PANSTARRS)",56329,3.825152587479493,.410505348289204,7.62778125982812,162.1829386713441,36.19420302319435,20130723.1432874,"JPL 74",,6.4,11.3,,,,,16.5295695640004,2.82397,.0008472,12.75,5.
"     C/2012 B3 (La Sagra)",56018,3.536536414914726,1.001183364923015,106.9329153015011,50.73326108789811,252.9994940349564,20111206.8347148,"JPL 24",,13.4,,,,,,,2.80727,,4.5,
"     C/2012 BJ98 (Lemmon)",56027,2.15657774250929,.8736495875635185,2.636891990126354,72.96983048833226,124.0317461903936,20120920.4359236,"JPL 19",,8.0,14.8,,,,,70.5165220684791,1.15734,8.5311,19.25,5.
"     C/2012 C1 (McNaught)",56236,4.837975154766315,.9962058321457286,96.2777092518686,279.8891505012245,300.6399259612749,20130204.5224913,"JPL 46",,6.7,11.2,,,,,45533.2702101518,4.55739,83965.,11.25,5.
"     C/2012 C2 (Bruenjes)",55974,.8023137706433678,1.003077829586966,162.7892307787573,62.65860349207035,117.9966890339537,20120312.6418107,"JPL 10",,16.6,19.6,,,,,,.0522726,,37.75,5.
"     P/2012 C3 (PANSTARRS)",55974,3.624891488598848,.626527172629985,9.189868050182183,344.8516122270328,135.4412675874763,20111005.4159600,"JPL 7",,13.5,15.9,,,,,30.2386364555772,2.64203,44.795,10.,5.
"     C/2012 CH17 (MOSS)",56023,1.296093483069156,.9999881805608714,27.74419206731434,137.9935516752915,125.9847154706221,20120928.2225607,"JPL 30",,14.0,,,,,,36313439.8544346,.378617,1.534E10,4.5,
"     C/2012 E1 (Hill)",56043,7.502903883059695,.998012849590497,122.5420184092779,48.88731357943042,286.3196423018894,20110704.0461318,"JPL 15",,6.9,10.9,,,,,232009.712425554,6.71587,3121900.,9.75,5.
"     C/2012 E2 (SWAN)",55999,.006961609332190363,1.000491306930326,144.430740514462,82.41229437495095,6.576461397899894,20120315.0290653,"JPL 5",,,,,,,,,.542986,,,
"     C/2012 E3 (PANSTARRS)",56015,3.827318559353372,.9827149050986322,105.6586084481255,103.515421946193,5.530997824829866,20110512.9203973,"JPL 11",,9.9,13.2,,,,,3294.90173384011,3.4375,36719.,10.,5.
"     C/2012 F1 (Gibbs)",56008,2.550933607818484,.9657066951325476,159.3968325987302,300.4253992488747,129.9654975442234,20120219.0900423,"JPL 8",,13.8,16.4,,,,,641.568341042896,1.62571,15617.,10.,5.
"     P/2012 F2 (PANSTARRS)",56292,2.897067593860656,.5422397548673589,14.72469123202542,33.19284004876128,227.1351640056861,20130410.0155203,"JPL 25",,12.0,,,,,,15.9216852781384,1.8975,.36104,8.,
"     C/2012 F3 (PANSTARRS)",56988,3.45693941739493,1.00163676179241,11.35469753212712,104.0205141177845,164.617309024508,20150406.6974213,"JPL 95",,8.1,10.6,,,,,,2.46602,,7.5,5.
"     C/2012 F6 (Lemmon)",56502,.7312382532220438,.9984989157707214,82.60887339118153,304.9869169886965,332.7152960821801,20130324.5139671,"JPL 79",,5.6,11.1,,,,,10751.9927481989,.0723709,1283.7,14.75,5.
"     P/2012 G1 (PANSTARRS)",56032,2.583702565294662,.3851947795955829,11.70752499171704,287.9265011659082,282.2357168226553,20120606.8763028,"JPL 3",,15.2,,,,,,8.61520581568965,1.60849,294.13,10.,
"     C/2012 H2 (McNaught)",56065,1.71677217643348,.8936094438037731,92.83558531160249,295.9019823745012,184.1359475078656,20120503.7318147,"JPL 8",,15.7,17.8,,,,,64.8220232729397,1.09512,150.38,10.,5.
"     C/2012 J1 (Catalina)",56247,3.158710755121596,1.001327766442323,34.18608906305249,147.2727329549897,235.2170616046954,20121207.2342851,"JPL 80",,6.0,10.5,,,,,,2.21956,,12.,5.
"     C/2012 K1 (PANSTARRS)",56697,1.054597098294,1.000152915493971,142.4282581726916,203.1066008825931,317.7376491689354,20140827.6603630,"JPL 126",,7.3,,,,,,,.107091,,6.75,
"     P/2012 K3 (Gibbs)",56094,2.076862345208615,.425960081442983,13.20116707544377,172.3005719123418,125.8813161908328,20120930.3313227,"JPL 15",,7.4,16.4,,,,,6.88187261706586,1.06137,.16439,29.5,5.
"     C/2012 K5 (LINEAR)",56215,1.141810998978076,.9985264981019603,92.8480254183311,139.289758710655,279.0390212042847,20121128.6877874,"JPL 54",,12.8,,,,,,21571.1593067002,.292656,5928.7,5.75,
"     C/2012 K6 (McNaught)",56657,3.35303220900968,.9991987753308721,135.2151033902068,338.8267850717343,206.8985408988809,20130521.4607432,"JPL 71",,8.9,11.1,,,,,270728.091357197,2.37848,609290.,7.75,5.
"     C/2012 K8 (Lemmon)",56721,6.463005008005234,1.002343080761075,106.1112633262136,75.84979315957342,312.8056772311116,20140819.3310330,"JPL 100",,5.5,10.2,,,,,,6.08116,,10.5,5.
"     C/2012 L1 (LINEAR)",56251,2.262410000030632,.9970529043988378,87.21916562775003,140.2893267650839,271.7668746031932,20121225.4136677,"JPL 40",,11.8,,,,,,21270.3106891674,1.4418,13351.,8.25,
"     C/2012 L2 (LINEAR)",56279,1.508544861358737,.9973334994126962,70.98059405297921,205.7863950788161,270.3021161932506,20130509.3367480,"JPL 48",,11.3,,,,,,13456.5280647413,.583684,8546.1,6.25,
"     C/2012 L3 (LINEAR)",56126,3.045029464598844,.9907916418741552,134.1966469627778,107.0934182632089,53.48978216542861,20120612.2200121,"JPL 19",,8.9,14.0,,,,,6013.42847006669,2.37164,17823.,15.25,5.
"     C/2012 LP26 (Palomar)",57304,6.536054577980472,.999279756298616,25.37984911505306,145.153209688357,153.9872478090405,20150816.5731980,"JPL 49",,9.4,,,,,,864495.035842277,5.55505,5018800.,6.25,
"     P/2012 NJ (La Sagra)",56158,1.29189011014861,.8480620374298449,84.3754608943381,338.4139062493553,315.763185318045,20120613.0902811,"JPL 33",Y,14.8,,,,,,24.7940295832896,.315258,.42996,4.5,
"     C/2012 OP (Siding Spring)",56315,3.60707075470781,.996579402905264,114.8287856983966,351.4353643079992,267.3703391406573,20121204.7433197,"JPL 14",,14.4,,,,,,34244.2225223343,2.59997,111790.,4.5,
"     P/2012 O1 (McNaught)",56162,1.499145533803354,.5792439383964281,11.4285782017345,222.1098868944044,111.2789608167202,20120723.9065375,"JPL 13",,18.9,,,,,,6.72555801288796,.510875,.32185,4.5,
